feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
13.502459,252.253052,12770.568967,7.015206,330.928113,404.191338,16.444414,65.722832,3.191774,1
9.040099,150.961050,21982.968495,6.465056,316.078023,436.668141,15.607639,59.413706,5.201312,1
13.256693,212.054383,20826.253150,6.394718,304.158720,293.420435,10.823014,57.883020,4.347856,1
4.891381,196.552579,11146.402575,8.368455,342.933495,454.288139,13.729431,69.698383,3.496337,0
10.573102,131.381739,12960.642525,6.565482,359.785221,640.709194,14.730389,72.839935,2.527699,0
0.915586,251.358865,22804.148718,7.975132,,547.084987,19.708700,37.322035,4.698983,0
2.326872,177.005957,36649.210656,7.522749,345.484883,612.928217,15.174644,86.455663,4.046567,0
3.879867,186.925213,-190.888465,7.912469,272.311624,520.030385,15.096680,84.402021,3.922594,0
7.704456,202.371548,438.651989,8.743127,312.909149,583.039909,15.263321,62.598803,4.314140,0
7.803724,166.085801,15159.157530,6.194447,364.081410,409.757104,16.131515,77.333377,3.307712,0
6.985810,170.332081,17503.672125,4.414444,,524.551519,16.066440,61.111650,3.336560,0
5.942490,194.157818,28259.134005,6.351640,310.937099,394.913028,12.121478,83.547224,2.540373,0
8.059872,166.957175,7223.834875,7.388468,367.687867,286.437138,10.563488,58.630690,4.349802,0
13.533274,198.518549,23678.246208,7.838900,317.318194,426.543957,14.468544,62.244327,5.113378,1
6.413114,236.241871,24246.353044,7.812659,332.133804,405.028160,16.403203,86.072679,4.287069,0
11.724600,162.597990,29149.687299,5.484032,305.191007,434.307581,13.274905,78.338840,3.954824,1
0.782208,144.224173,15957.441982,6.402139,479.776598,456.313958,13.995220,38.795632,4.450132,1
5.398222,191.061556,14389.892772,6.599402,325.866723,411.273605,14.203140,56.422388,4.111953,0
7.846950,208.282139,19321.484306,4.524467,322.622658,431.104537,14.487735,93.723912,5.212692,0
8.684488,216.947618,16844.872078,4.349307,310.817710,296.856544,20.075542,35.010253,4.199821,0
3.500257,159.951454,17019.882353,9.206655,381.393284,394.946880,14.607888,57.315210,4.520173,1
5.590074,119.319818,17105.817783,5.115744,414.810062,362.349552,21.943403,79.608474,3.252350,0
13.258086,223.666419,27694.899264,6.889959,296.218203,397.845446,18.671008,82.807694,4.222090,1
9.083911,218.290602,19299.157839,5.958033,340.199053,492.199299,10.037859,72.745278,3.878318,1
8.189527,244.075971,19804.774021,6.911389,314.185047,335.589771,12.217579,56.012430,3.716265,1
0.914182,164.189141,26740.383021,6.801119,344.271486,506.697652,12.988159,38.484453,3.744936,0
0.730468,213.461631,19200.248140,5.888014,315.475573,502.067991,14.335948,60.479148,4.119422,0
2.959578,227.780012,23552.943284,4.896802,407.540181,289.929277,11.787337,58.267165,3.573583,0
1.929519,136.051980,8794.638592,6.660509,316.134108,407.208273,14.784017,59.830503,3.272421,1
13.772499,229.335824,22332.597658,11.322642,373.469199,510.928894,15.115530,57.714102,2.879512,1
0.038460,241.384868,21977.499735,8.080058,376.858141,430.262727,10.051669,70.800112,4.039745,0
5.121809,213.997355,16146.790386,6.091188,316.891821,407.268140,16.065925,,5.223211,0
0.817914,212.664477,16890.060345,8.301324,389.824957,362.992761,13.523910,,2.017008,1
8.960148,219.186640,14432.415822,9.127774,333.196391,356.667871,11.478816,62.446853,3.390562,0
0.651465,186.906999,31722.751373,5.667803,312.636899,473.397352,16.205855,74.781612,5.202125,1
0.957735,148.975005,20440.829845,6.988965,295.682396,433.692023,10.497711,,4.292361,0
1.119195,165.513762,15578.591016,7.965116,,446.808587,20.298216,64.467487,3.265787,0
3.804992,189.550765,16043.346485,6.688169,351.472175,425.685771,13.155555,75.266863,3.685689,1
8.069013,167.960131,13338.260078,6.391751,285.960592,351.038488,16.705981,43.274070,4.045004,0
11.276281,228.276039,23408.256572,8.149901,329.607331,560.580488,20.077636,103.609452,3.778987,0
3.740682,182.122853,22761.967138,6.845216,274.082971,383.996485,10.552404,56.510279,3.929302,0
3.964395,191.640096,14522.150934,6.576888,253.113823,504.458842,13.293106,81.146975,4.160866,0
11.542750,138.313736,15187.009137,6.515567,389.993033,416.421598,15.528173,76.891992,3.624400,0
10.443277,208.009911,23742.169862,7.663611,278.260768,544.625326,14.778977,65.678509,4.015702,0
1.775406,172.606181,11566.866335,8.481377,277.161845,435.971853,20.381917,56.306622,3.705312,0
11.288885,243.802664,33972.640953,6.336430,342.354362,323.905514,14.411169,75.848133,2.597232,0
11.637516,139.876437,22509.057612,9.097451,299.818758,433.879609,15.139947,59.517008,3.863212,1
2.489561,205.684166,16713.042568,2.830018,,419.710041,12.857412,61.988537,4.418562,0
8.777272,182.221792,23497.276602,7.192115,314.200984,538.136366,16.696087,,3.256010,0
2.754411,183.602709,5714.358209,8.167240,313.743982,302.658824,10.444292,66.319865,4.613755,1
3.408898,249.966210,26080.567522,10.057494,363.429006,319.699699,16.875524,72.547516,5.107170,1
6.916081,226.068984,16196.029263,9.392209,361.507388,313.917713,14.959839,65.892015,4.636544,0
7.311080,167.896551,29521.337655,4.231287,352.539600,503.384060,10.055372,67.122465,4.743642,0
6.706469,240.076728,28900.805960,6.861212,393.341298,337.899818,12.999445,78.600373,2.786449,0
7.575975,174.313032,14590.147069,7.236587,295.331751,473.630895,15.063940,65.202930,4.653587,0
2.984305,220.834816,33915.908992,4.941320,334.507601,439.187948,15.124623,91.935782,4.293756,0
10.900125,139.487761,18781.178165,4.977918,,267.116866,10.353570,54.181237,3.895536,1
3.889878,184.901156,18927.083429,5.751906,327.405409,461.652974,6.554550,71.389501,4.203288,0
12.777566,185.950962,30428.527044,6.061821,404.855983,482.972630,9.418115,50.333253,3.480872,1
7.212174,184.694401,29607.689849,7.745126,351.306410,266.638209,18.967796,79.408313,4.199739,0
4.251577,144.211305,15975.924591,7.304594,274.719512,324.055727,12.454067,53.108170,2.982933,0
2.441375,134.391827,22909.236101,4.478332,312.116713,431.885837,7.463086,54.813916,4.801039,1
6.792855,194.729092,16277.579547,5.729003,347.455548,398.915523,16.325049,,6.292942,1
5.268162,214.755527,13411.165034,4.285717,342.579728,388.770360,13.627039,56.784641,4.291342,0
8.723313,196.373440,15540.665416,9.175128,344.075712,416.228091,17.769747,60.612619,4.879042,0
6.978434,184.344353,24660.259945,6.267518,344.246564,456.623021,13.668387,63.383998,3.558766,1
0.517436,146.942425,5842.101438,6.524202,283.919238,327.134621,12.482154,56.307959,5.329214,0
11.663327,186.651551,23313.015621,7.117589,333.680694,329.912331,16.228760,50.856453,3.315671,1
0.723435,177.429880,14414.822729,6.229123,349.019603,515.291847,14.226276,91.505315,3.985491,0
11.586332,172.228843,18863.904752,9.124618,341.687430,449.938382,7.562822,33.780928,4.536766,0
11.378495,201.004300,31787.630672,7.756340,,306.302940,19.514011,41.011704,3.406801,1
12.935764,200.859185,24994.698251,8.348443,309.218508,638.128734,13.986651,62.978653,4.032077,0
9.301615,208.192029,18046.964182,6.662699,410.335674,476.746185,19.808252,,4.649704,0
2.248731,187.097857,36479.427314,7.993201,382.221168,302.318388,11.349012,95.235611,6.600731,1
6.187012,168.603135,7652.395756,5.946973,367.762899,311.248186,17.485407,35.385308,4.667871,0
6.152057,188.984105,21578.064643,8.150820,314.159918,469.495943,17.050628,100.462345,4.774497,0
8.852662,185.342796,29313.166268,7.330631,350.623510,535.623547,9.208598,69.473118,3.485417,0
5.335925,142.674738,9826.122987,8.586947,390.380501,378.511208,16.855544,36.892373,5.377974,0
9.459493,184.109416,25235.854317,6.102268,371.143019,401.165278,15.127084,61.513083,3.067727,0
2.854703,142.029519,19024.525043,7.294632,414.435608,399.127623,7.301160,49.460999,5.186463,1
4.946911,132.024645,35181.457382,3.185020,263.396919,255.899693,15.270148,,4.043852,1
7.606388,168.858943,28648.759174,4.747765,304.827157,486.360796,18.078584,64.181250,2.989832,1
5.987115,174.621572,25920.735434,7.139713,236.241489,496.844382,14.040919,81.193947,3.877978,0
1.715359,217.529280,8271.730890,5.506033,328.608206,518.615190,12.101274,79.145555,4.176151,0
13.521594,185.303591,18814.780240,6.849324,351.237401,386.049005,18.461053,76.852996,4.259254,1
9.678136,212.175599,35381.807482,10.061543,328.327602,351.791793,16.203363,53.076684,4.181575,1
11.662491,241.436786,28022.669196,5.764114,377.027439,451.859030,18.987664,61.366389,4.087090,1
5.004450,199.057416,15052.996706,8.576282,380.122698,560.169112,16.392511,,4.263467,1
13.228543,207.374126,19334.818698,5.812800,268.441373,423.762980,15.309013,49.604802,3.155805,1
11.374259,173.063956,5780.127544,6.985761,332.676464,447.299186,13.073788,53.456188,4.156473,0
13.713087,221.503637,22167.044191,7.771005,334.621846,437.140309,12.732249,44.234507,3.509136,1
2.763520,197.071073,12527.551768,6.575306,254.447127,276.335845,14.524505,61.929325,3.209826,0
6.680373,197.290959,8803.971389,6.179015,369.096737,474.146676,22.178101,56.252597,3.341307,0
5.401886,159.082129,12528.162454,8.548318,311.522454,506.618232,14.239827,62.109305,2.766414,0
8.594530,165.223063,27723.814259,9.163026,254.934776,357.835010,16.652776,86.469346,2.923061,0
3.503076,173.633058,7777.420852,4.987253,322.528501,253.242855,11.355006,,3.811940,0
1.406612,198.512436,-3233.282383,6.194169,348.554327,396.798586,13.847797,50.431070,4.534808,0
6.672632,230.101716,39373.096377,7.717478,325.309986,473.869837,15.558388,62.010262,5.344413,0
8.952607,146.686839,17106.414488,9.433059,344.415783,466.627979,10.034746,70.913949,3.567354,0
5.376216,183.459998,17078.483438,10.441674,345.334395,506.293942,12.574465,67.259128,4.611891,1
13.824151,185.245849,11046.422923,6.778137,293.307367,338.321137,17.371844,97.127841,5.173850,1
5.683843,268.059427,30948.958450,8.855152,358.580505,475.678591,22.050311,59.332612,4.409507,0
4.197418,188.735771,26885.375228,9.157919,273.120745,385.332998,16.551348,64.942175,4.358652,0
11.394570,177.934121,27494.312194,6.136977,296.964236,367.190897,13.597391,74.543112,4.264881,1
6.533657,218.975607,25081.191395,7.071102,271.530081,306.946986,15.634067,54.615359,5.354692,0
3.825035,159.592163,28777.585426,6.275948,371.590924,536.583541,9.257709,53.245079,4.492136,0
4.010874,212.427326,24670.564021,8.226999,440.653661,382.555707,12.199583,66.570653,3.725590,0
13.260181,141.469734,19489.285583,6.765940,308.970246,409.652642,10.688784,78.769196,3.954468,1
13.464314,259.851645,29759.426781,7.987815,381.363003,291.433566,14.135367,57.075712,3.041674,1
9.047317,193.621986,23069.059129,5.870802,326.330517,490.637472,15.258820,58.230596,4.989634,1
3.902752,181.371543,16338.958339,5.334586,303.723527,442.125431,12.886074,72.845409,4.187456,0
9.959167,152.990720,24050.132883,7.400817,313.395336,411.683479,12.028615,60.692248,4.350445,0
3.034773,190.217345,4436.456041,6.898456,304.516547,499.477021,20.427036,54.431026,4.072676,0
4.509186,197.717742,22262.720693,9.666040,317.655506,385.673663,19.956430,61.566183,4.437354,1
7.584309,171.674170,15203.341589,8.068690,295.212036,416.228098,15.055171,56.639919,4.319066,0
5.616018,233.229388,8099.418808,9.328966,309.914087,367.431526,12.859961,79.880278,4.897266,0
4.914334,184.551625,25992.516080,8.443988,313.264526,388.055475,19.428529,70.788242,1.155775,1
13.637882,198.080457,38138.031746,8.568502,380.755938,459.578532,19.523899,94.352319,3.133686,1
2.382886,204.200184,31848.048024,3.644762,362.613662,362.364581,12.888165,71.478460,4.531453,0
8.592900,238.650582,26275.574499,5.817590,392.112828,624.701733,13.951695,61.418635,5.108219,0
0.539579,182.890245,14374.379442,5.806679,438.137131,407.131745,10.305541,89.669640,4.511864,0
1.284006,197.385778,8860.355823,6.932555,239.309653,287.185424,7.715437,51.241569,2.493350,0
2.939944,204.564227,18076.012629,7.450483,222.263385,460.407798,12.066304,64.520492,3.854586,0
13.883607,214.814268,15121.139893,8.354749,355.714218,377.132077,17.461065,93.495934,5.535044,1
10.169945,136.460381,23030.439284,7.383228,350.639682,410.452725,9.119630,83.684837,3.199730,0
12.152533,232.039351,35940.755068,3.415489,303.186981,463.146081,15.659403,62.470735,4.371207,1
0.692773,191.339624,28185.397202,9.734550,327.920039,336.207849,14.927098,90.239135,4.166733,1
9.540138,172.150696,24171.821321,7.055852,267.955662,461.892549,9.342040,70.668950,2.555917,1
6.159111,194.310303,24435.318962,7.595463,327.290819,270.636317,14.276928,45.184516,3.954774,0
5.829879,,7882.247711,6.537165,296.480030,580.581203,14.585210,58.785082,3.986439,1
9.915567,170.748683,27312.589138,8.628473,441.211272,477.508912,14.742752,78.810088,3.281413,1
4.316465,201.350094,22706.698014,8.218089,331.876728,437.515271,13.197422,75.643389,3.484049,0
7.188550,238.859470,14767.574257,5.171349,358.964831,379.527973,13.971370,73.166795,4.874934,0
3.650146,192.740004,20485.211268,6.622757,416.972356,360.954472,11.779161,73.340391,3.863708,0
5.479657,208.072177,19359.354654,8.193645,343.656327,498.705793,12.412639,72.356657,4.267764,1
7.466566,185.996796,26308.015335,8.226734,319.029048,395.111414,12.868563,69.191986,5.905803,1
2.210334,223.011756,16875.451863,9.151786,336.625806,353.820082,12.658210,85.471114,3.168249,0
3.866620,182.657273,30866.150305,6.719089,295.660409,347.487306,13.481455,68.192899,3.782568,1
5.885683,210.199193,21493.582605,7.631034,386.574054,364.805843,14.433225,95.317311,4.030566,0
6.618472,184.745878,16954.687370,7.018538,265.565539,392.681330,17.418483,71.005813,3.666236,1
11.200056,164.496709,33282.811186,7.453607,286.070514,488.008412,11.236575,47.469024,3.514880,1
9.001302,163.689704,19749.179613,6.476505,382.491235,422.348900,14.192642,62.190411,4.250437,0
7.874861,174.845290,21155.322761,8.816687,286.440677,367.147974,18.676112,71.959514,3.900866,1
12.178144,232.642772,12032.456980,5.566329,275.584809,396.011928,19.718616,,4.256954,0
2.762884,297.711753,31319.054631,7.452600,315.645243,320.043480,14.651854,43.437429,4.063426,0
1.457162,189.101230,20899.213243,5.555352,319.369781,319.272763,14.980769,34.395019,5.516703,1
5.512153,171.939336,25937.748416,8.097347,350.673388,274.848722,19.369873,,3.486264,0
1.920659,212.613040,18724.986070,7.399331,337.955762,364.649686,10.811295,48.742809,4.240509,0
7.783735,211.247854,23567.026967,11.275829,,425.265973,14.387673,75.882060,4.112115,0
8.031007,178.640309,10111.516766,6.309260,383.393576,433.728867,14.314917,44.115722,3.657817,0
1.842310,257.141672,17212.714335,10.517449,287.246109,452.912453,13.287370,83.926896,1.984238,0
10.024756,223.721172,10127.580645,6.607932,360.212129,503.308495,21.393712,70.456747,4.700988,0
7.791553,225.934729,18395.483083,8.424047,409.061736,346.366427,16.490711,74.271556,4.867909,0
5.924548,197.835635,27520.248229,8.209245,354.110039,485.103443,12.055999,60.078378,4.533258,0
12.844745,199.978758,16709.769328,5.321243,356.300967,561.135200,12.414527,45.219705,3.188362,1
11.982772,227.010860,20432.197712,7.414107,333.081012,529.110951,20.886213,49.900249,5.035481,0
3.093568,151.254989,22787.635247,8.852440,324.729628,457.846418,16.332778,80.403609,4.574524,0
2.332164,170.070430,35501.932105,5.295765,296.156823,522.962975,13.578044,60.046074,4.421071,1
12.817510,198.734975,28128.175467,9.287324,281.720532,556.612917,14.979589,40.548758,3.997363,0
2.201526,149.018974,7008.511821,4.813449,372.385663,392.869049,14.658617,45.716609,3.932976,0
10.600889,248.566606,32673.897843,7.902863,338.806058,424.874760,13.582725,46.397500,3.053593,0
4.375238,175.996373,6512.936024,5.830135,357.309561,406.815568,13.827218,70.694628,5.390283,0
5.056595,182.212840,8252.560790,5.877023,305.222957,284.762115,15.741308,66.362511,5.147001,0
7.752145,,22856.100820,8.368627,345.946775,346.212876,15.291595,81.346459,3.947293,0
12.963498,244.279963,34515.060672,8.593338,360.954271,494.544663,13.122971,91.755665,5.316810,1
0.028796,194.618392,14116.758378,8.161868,335.256550,437.336567,16.161870,51.764247,3.812979,1
2.272023,171.409358,10558.705245,6.604273,357.570424,416.650162,17.640186,60.697562,3.015394,0
10.082965,166.107164,18130.047146,7.894452,267.201683,363.999062,16.063451,51.124480,4.032627,0
5.522531,203.443412,22335.707871,6.866734,339.994406,352.113600,22.355420,72.032387,3.305022,1
4.029346,177.437746,32641.328273,8.633077,258.583851,589.988200,15.541805,83.175357,3.313418,0
13.480539,,21578.720295,4.186897,313.627585,438.141870,18.358894,43.293263,5.295060,1
3.696398,236.293216,17554.892766,7.462771,346.768096,397.121739,12.353680,72.611620,2.486222,0
9.998337,94.591984,17323.962955,9.044186,378.113760,490.710255,11.524429,73.882829,3.743526,1
13.499159,166.247272,22058.790476,6.505885,385.619400,500.270318,17.207786,70.330032,2.923020,1
10.678725,207.303864,25024.482161,6.352862,325.829902,342.942100,13.124886,65.184960,5.221042,1
9.931797,270.074300,12306.427129,5.512055,314.692433,295.510204,13.651972,57.553224,2.932611,0
10.124894,131.379126,19229.330004,7.224857,,417.581288,14.210543,78.190724,3.569627,0
11.273165,181.825261,27279.063511,6.565474,379.057677,448.153332,10.866149,78.081489,4.216692,0
3.796991,234.565792,40009.887843,8.358556,,465.125473,15.258375,76.048383,5.115210,0
8.773614,173.807733,24958.655518,5.281402,343.716063,424.969565,15.897377,60.983119,3.623749,0
11.240403,198.284773,1626.305091,7.589623,320.761979,343.860477,12.516755,78.363440,3.403300,0
12.435215,179.984366,15811.926364,6.089212,295.877055,464.465877,13.005860,73.724441,4.148206,0
12.681678,217.489909,24341.167914,4.750416,308.355564,443.356312,5.967784,74.632184,3.085513,1
12.654550,160.824844,17864.402568,5.358473,342.106147,457.690599,16.018160,84.786730,4.169969,0
1.366873,196.735214,30987.202593,4.177458,354.841450,359.812697,17.028270,50.455491,4.075191,1
5.269685,149.436002,18559.828558,3.306010,238.489772,490.405566,12.775820,,4.803236,1
